time_s,type,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,qx,qy,qz,qr
0.8314563055555555,lowG,0.2920926025390625,-0.0909796630859375,9.931148486328125,-2.0121951219512195,-0.5487804878048781,0.12195121951219513,-29.099999999999998,28.65,42.9,-0.005175186321139336,-0.004426315426826477,0.0011634910479187965,0.9999761354486741
0.8358908749999999,lowG,0.3016694091796875,-0.13407529296874998,10.002974536132811,-1.707317073170732,-0.853658536585366,0.48780487804878053,-29.099999999999998,28.65,42.9,-0.0052469754591584206,-0.004500409588217735,0.00118208397179842,0.9999754088174133
0.8403254444444445,lowG,0.2825157958984375,-0.09576806640624999,9.86411083984375,-1.3414634146341464,-0.9756097560975611,0.426829268292683,-28.65,28.95,43.949999999999996,-0.005297242663800716,-0.004575462080538273,0.0011983849108219147,0.9999747838023296
0.8447600138888889,lowG,0.2346317626953125,-0.1292868896484375,9.878476049804688,-1.5853658536585367,-0.426829268292683,0.6097560975609757,-28.65,28.95,43.949999999999996,-0.005363243632018566,-0.00461975485086441,0.0012216949835419655,0.9999742001392979
0.8802349444444445,lowG,0.277727392578125,-0.086191259765625,9.955090502929687,-2.073170731707317,0.06097560975609757,0.24390243902439027,-29.4,28.95,44.25,-0.005810193717479706,-0.0050346460193395615,0.0013470901176333427,0.9999695392043901
0.8846695138888889,lowG,0.26815058593749996,-0.06703764648437499,9.950302099609374,-1.9512195121951221,-0.30487804878048785,0.6707317073170732,-29.4,28.95,44.25,-0.005876200273633003,-0.0050787972286343575,0.0013725338503718376,0.9999688956362013
0.8891040833333334,lowG,0.2920926025390625,-0.1388636962890625,9.974244116210937,-1.9512195121951221,0.0,0.7926829268292683,-29.4,28.95,44.25,-0.005955790169537067,-0.00511557050049305,0.0014026714488863945,0.9999681955015957
0.8935386527777778,lowG,0.3112462158203125,-0.0909796630859375,9.916783276367187,-1.707317073170732,-0.9146341463414634,0.30487804878048785,-29.549999999999997,28.349999999999998,44.1,-0.006016399711370468,-0.00519141461700201,0.0014140857383608818,0.9999674257246143
0.8979732222222223,lowG,0.28730419921875,-0.1005564697265625,9.873687646484374,-1.5853658536585367,-0.853658536585366,0.426829268292683,-29.549999999999997,28.349999999999998,44.1,-0.0060740504413843155,-0.005260049365460873,0.0014302711933851242,0.9999666955035161
0.9024077916666667,lowG,0.33518823242187495,-0.1292868896484375,9.945513696289062,-1.9512195121951221,-0.6707317073170732,0.7926829268292683,-29.549999999999997,28.349999999999998,44.1,-0.006151050329208374,-0.005330394953489304,0.0014604860916733742,0.9999658086404072
0.9422826666666666,lowG,0.3591302490234375,-0.0718260498046875,9.849745629882811,-1.829268292682927,-0.3658536585365854,0.24390243902439027,-29.4,28.95,43.199999999999996,-0.006715417839586735,-0.005768139846622944,0.0015811622142791748,0.9999595650085066
0.9467214236111111,lowG,0.38786066894531246,0.047884033203124995,9.916783276367187,-1.5853658536585367,-0.426829268292683,0.853658536585366,-29.549999999999997,28.65,43.35,-0.0067417314276099205,-0.00583724956959486,0.001613442786037922,0.9999589353454453
0.9511601805555555,lowG,0.28730419921875,-0.0909796630859375,9.797073193359374,-1.707317073170732,-0.48780487804878053,0.6707317073170732,-29.549999999999997,28.65,43.35,-0.006799750961363316,-0.005889413878321648,0.0016389042139053345,0.9999581952181856
0.9555989374999999,lowG,0.3447650390625,-0.08140285644531249,9.868899243164062,-1.5853658536585367,-0.6707317073170732,0.7317073170731708,-29.549999999999997,28.65,43.35,-0.00685078464448452,-0.005959341302514076,0.001666712574660778,0.9999573866271445
0.9600376944444444,lowG,0.32082302246093747,-0.033518823242187495,10.002974536132811,-2.0121951219512195,-0.30487804878048785,0.426829268292683,-28.65,30.45,43.949999999999996,-0.006908469833433628,-0.006010041572153568,0.0016824780032038689,0.9999566599171338
0.9644764513888889,lowG,0.32082302246093747,-0.0383072265625,9.892841259765625,-2.0121951219512195,-0.6097560975609757,-0.06097560975609757,-28.65,30.45,43.949999999999996,-0.006967020221054554,-0.006072705611586571,0.0016794176772236824,0.9999558802427535
0.9999304375,lowG,0.26336218261718747,-0.143652099609375,9.873687646484374,-2.1951219512195124,-0.24390243902439027,0.9146341463414634,-29.549999999999997,28.65,42.9,-0.007513931021094322,-0.006411387585103512,-0.0070306407287716866,0.9999264998192551
1.0043691944444444,lowG,0.19632453613281248,-0.0526724365234375,9.916783276367187,-1.5853658536585367,-0.30487804878048785,0.24390243902439027,-29.549999999999997,28.65,42.9,-0.007556957192718983,-0.0064359307289123535,-0.007021714001893997,0.9999260806310213
1.008807951388889,lowG,0.3064578125,-0.1149216796875,9.892841259765625,-2.073170731707317,-0.06097560975609757,0.48780487804878053,-29.549999999999997,28.65,42.9,-0.007630873471498489,-0.006471984088420868,-0.007003612816333771,0.9999254135181984
1.0132467083333334,lowG,0.229843359375,-0.01915361328125,9.916783276367187,-2.25609756097561,-0.3658536585365854,0.6097560975609757,-29.4,28.05,45.0,-0.0077075110748410225,-0.006487713195383549,-0.00920909270644188,0.9999068438919947
1.0176854652777776,lowG,0.2825157958984375,-0.0526724365234375,9.955090502929687,-2.073170731707317,-0.6097560975609757,-0.12195121951219513,-29.4,28.05,45.0,-0.007783401757478714,-0.006522649899125099,-0.011451492086052895,0.9998828616514928
1.0221242222222222,lowG,0.37828386230468747,-0.16280571289062498,9.926360083007811,-2.3170731707317076,-0.12195121951219513,0.48780487804878053,-29.4,28.05,45.0,-0.007890208624303341,-0.006556117907166481,-0.013679621741175652,0.9998538042508368
1.0620589722222222,lowG,0.2346317626953125,-0.105344873046875,9.9981861328125,-1.3414634146341464,-0.6097560975609757,0.9756097560975611,-28.799999999999997,27.9,43.65,-0.008490868844091892,-0.006684677675366402,-0.033965456299483776,0.9993645821265714
