sep=,
DeviceTag:,Xsens_DOT_02
FirmwareVersion:,1.4.0
AppVersion:,2020.2.2
Measurement Mode:,Sensor fusion Mode - Orientation(Quaternion)
StartTime: ,2020-11-04_15:24:03_812 CET
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
3151,2529061058,-0.568824,-0.297768,0.757906,-0.115552
3152,2529077725,-0.568888,-0.298476,0.757488,-0.116149
3153,2529094392,-0.568959,-0.299111,0.757099,-0.116705
3154,2529111059,-0.569008,-0.299732,0.756738,-0.117214
3155,2529127726,-0.569027,-0.300340,0.756412,-0.117671
3156,2529144393,-0.568982,-0.300915,0.756162,-0.118017
3157,2529161060,-0.568861,-0.301471,0.755987,-0.118312
3158,2529177727,-0.568681,-0.301854,0.755956,-0.118399
3159,2529194394,-0.568464,-0.302070,0.756057,-0.118242
3160,2529211061,-0.568167,-0.302163,0.756282,-0.117989
3161,2529227728,-0.567835,-0.302125,0.756594,-0.117685
3162,2529244395,-0.567436,-0.302060,0.756965,-0.117391
3163,2529261062,-0.567012,-0.301949,0.757381,-0.117042
3164,2529277729,-0.566605,-0.301767,0.757813,-0.116685
3165,2529294396,-0.566220,-0.301486,0.758280,-0.116247
3166,2529311063,-0.565854,-0.301192,0.758726,-0.115884
3167,2529327730,-0.565485,-0.300961,0.759116,-0.115722
3168,2529344397,-0.565147,-0.300733,0.759475,-0.115616
3169,2529361064,-0.564908,-0.300461,0.759780,-0.115486
3170,2529377731,-0.564737,-0.300197,0.760024,-0.115402
3171,2529394398,-0.564586,-0.300077,0.760166,-0.115523
3172,2529411065,-0.564451,-0.300045,0.760234,-0.115813
3173,2529427732,-0.564377,-0.300026,0.760251,-0.116109
3174,2529444399,-0.564371,-0.299981,0.760236,-0.116356
3175,2529461066,-0.564414,-0.299925,0.760190,-0.116595
3176,2529477733,-0.564474,-0.299934,0.760096,-0.116891
3177,2529494400,-0.564526,-0.300039,0.759962,-0.117235
3178,2529511067,-0.564589,-0.300138,0.759829,-0.117543
3179,2529527734,-0.564645,-0.300187,0.759732,-0.117775
3180,2529544401,-0.564708,-0.300187,0.759663,-0.117926
3181,2529561068,-0.564750,-0.300165,0.759622,-0.118038
3182,2529577735,-0.564727,-0.300212,0.759599,-0.118178
3183,2529594402,-0.564671,-0.300297,0.759584,-0.118322
3184,2529611069,-0.564597,-0.300376,0.759589,-0.118445
3185,2529627736,-0.564516,-0.300433,0.759618,-0.118500
3186,2529644403,-0.564449,-0.300441,0.759670,-0.118470
3187,2529661070,-0.564358,-0.300448,0.759743,-0.118418
3188,2529677737,-0.564282,-0.300404,0.759834,-0.118304
3189,2529694404,-0.564208,-0.300351,0.759926,-0.118198
3190,2529711071,-0.564132,-0.300288,0.760028,-0.118069
3191,2529727738,-0.564061,-0.300211,0.760129,-0.117950
3192,2529744405,-0.563998,-0.300171,0.760206,-0.117863
3193,2529761072,-0.563937,-0.300190,0.760246,-0.117845
3194,2529777739,-0.563905,-0.300182,0.760280,-0.117800
3195,2529794406,-0.563893,-0.300176,0.760299,-0.117753
3196,2529811073,-0.563893,-0.300178,0.760309,-0.117679
3197,2529827740,-0.563908,-0.300205,0.760299,-0.117601
3198,2529844407,-0.563933,-0.300267,0.760266,-0.117542
3199,2529861074,-0.563980,-0.300313,0.760228,-0.117442
3200,2529877741,-0.564036,-0.300378,0.760171,-0.117377
3201,2529894408,-0.564065,-0.300512,0.760098,-0.117366
3202,2529911075,-0.564089,-0.300636,0.760033,-0.117349
3203,2529927742,-0.564103,-0.300765,0.759975,-0.117333
3204,2529944409,-0.564106,-0.300889,0.759928,-0.117304
3205,2529961076,-0.564111,-0.300954,0.759907,-0.117251
3206,2529977743,-0.564112,-0.300987,0.759904,-0.117181
3207,2529994410,-0.564111,-0.301008,0.759902,-0.117143
3208,2530011077,-0.564109,-0.301033,0.759890,-0.117165
3209,2530027744,-0.564097,-0.301035,0.759895,-0.117187
3210,2530044411,-0.564103,-0.301025,0.759890,-0.117214
3211,2530061078,-0.564110,-0.301032,0.759871,-0.117284
3212,2530077745,-0.564127,-0.301017,0.759855,-0.117348
3213,2530094412,-0.564141,-0.300947,0.759866,-0.117393
3214,2530111079,-0.564161,-0.300876,0.759873,-0.117426
3215,2530127746,-0.564168,-0.300819,0.759889,-0.117441
3216,2530144413,-0.564163,-0.300763,0.759909,-0.117473
3217,2530161080,-0.564147,-0.300728,0.759930,-0.117501
3218,2530177747,-0.564120,-0.300713,0.759951,-0.117534
3219,2530194414,-0.564105,-0.300659,0.759983,-0.117539
3220,2530211081,-0.564102,-0.300610,0.760007,-0.117528
3221,2530227748,-0.564086,-0.300573,0.760031,-0.117542
3222,2530244415,-0.564061,-0.300552,0.760052,-0.117583
3223,2530261082,-0.564037,-0.300513,0.760078,-0.117624
3224,2530277749,-0.564026,-0.300466,0.760103,-0.117641
3225,2530294416,-0.564021,-0.300404,0.760133,-0.117628
3226,2530311083,-0.564017,-0.300348,0.760159,-0.117623
3227,2530327750,-0.564020,-0.300285,0.760182,-0.117615
3228,2530344417,-0.564031,-0.300224,0.760196,-0.117633
3229,2530361084,-0.564038,-0.300176,0.760208,-0.117643
3230,2530377751,-0.564050,-0.300142,0.760211,-0.117656
3231,2530394418,-0.564045,-0.300130,0.760212,-0.117700
3232,2530411085,-0.564038,-0.300123,0.760216,-0.117726
3233,2530427752,-0.564026,-0.300132,0.760221,-0.117728
3234,2530444419,-0.564006,-0.300122,0.760246,-0.117692
3235,2530461086,-0.564001,-0.300093,0.760271,-0.117620
3236,2530477753,-0.563995,-0.300087,0.760285,-0.117574
3237,2530494420,-0.563967,-0.300111,0.760297,-0.117574
3238,2530511087,-0.563942,-0.300133,0.760307,-0.117573
3239,2530527754,-0.563930,-0.300127,0.760319,-0.117571
3240,2530544421,-0.563938,-0.300117,0.760319,-0.117554
3241,2530561088,-0.563932,-0.300112,0.760330,-0.117525
3242,2530577755,-0.563924,-0.300087,0.760350,-0.117502
3243,2530594422,-0.563927,-0.300086,0.760348,-0.117494
3244,2530611089,-0.563929,-0.300084,0.760350,-0.117483
3245,2530627756,-0.563936,-0.300082,0.760346,-0.117474
3246,2530644423,-0.563943,-0.300082,0.760342,-0.117474
3247,2530661090,-0.563964,-0.300073,0.760331,-0.117463
3248,2530677757,-0.563981,-0.300087,0.760309,-0.117488
3249,2530694424,-0.564008,-0.300102,0.760279,-0.117516
3250,2530711091,-0.564027,-0.300108,0.760266,-0.117494
3251,2530727758,-0.564040,-0.300107,0.760260,-0.117476
3252,2530744425,-0.564032,-0.300136,0.760251,-0.117494
3253,2530761092,-0.564036,-0.300137,0.760247,-0.117502
3254,2530777759,-0.564048,-0.300110,0.760253,-0.117474
3255,2530794426,-0.564045,-0.300091,0.760264,-0.117463
3256,2530811093,-0.564036,-0.300071,0.760279,-0.117467
3257,2530827760,-0.564040,-0.300042,0.760288,-0.117458
3258,2530844427,-0.564035,-0.300040,0.760291,-0.117464
3259,2530861094,-0.564024,-0.300059,0.760286,-0.117501
3260,2530877761,-0.564030,-0.300059,0.760280,-0.117513
3261,2530894428,-0.564051,-0.300038,0.760276,-0.117492
3262,2530911095,-0.564050,-0.300003,0.760296,-0.117457
3263,2530927762,-0.564036,-0.299993,0.760309,-0.117461
3264,2530944429,-0.564020,-0.299976,0.760329,-0.117458
3265,2530961096,-0.564016,-0.299932,0.760357,-0.117405
3266,2530977763,-0.564005,-0.299891,0.760388,-0.117363
3267,2530994430,-0.563983,-0.299868,0.760416,-0.117351
3268,2531011097,-0.563976,-0.299817,0.760449,-0.117299
3269,2531027764,-0.563966,-0.299811,0.760463,-0.117270
3270,2531044431,-0.563939,-0.299835,0.760471,-0.117286
3271,2531061098,-0.563925,-0.299818,0.760491,-0.117269
3272,2531077765,-0.563928,-0.299787,0.760504,-0.117247
3273,2531094432,-0.563946,-0.299742,0.760513,-0.117220
3274,2531111099,-0.563955,-0.299693,0.760527,-0.117208
3275,2531127766,-0.563961,-0.299666,0.760528,-0.117242
3276,2531144433,-0.563979,-0.299629,0.760524,-0.117280
3277,2531161100,-0.563994,-0.299614,0.760513,-0.117313
3278,2531177767,-0.564009,-0.299619,0.760496,-0.117340
3279,2531194434,-0.564020,-0.299639,0.760478,-0.117358
3280,2531211101,-0.564023,-0.299657,0.760469,-0.117353
3281,2531227768,-0.564020,-0.299649,0.760478,-0.117324
3282,2531244435,-0.564025,-0.299616,0.760498,-0.117260
3283,2531261102,-0.564031,-0.299590,0.760509,-0.117224
3284,2531277769,-0.564037,-0.299595,0.760504,-0.117215
3285,2531294436,-0.564042,-0.299604,0.760497,-0.117209
3286,2531311103,-0.564069,-0.299582,0.760487,-0.117208
3287,2531327770,-0.564103,-0.299575,0.760459,-0.117236
3288,2531344437,-0.564138,-0.299589,0.760418,-0.117302
3289,2531361104,-0.564173,-0.299611,0.760373,-0.117369
3290,2531377771,-0.564209,-0.299627,0.760331,-0.117431
3291,2531394438,-0.564229,-0.299628,0.760311,-0.117460
3292,2531411105,-0.564230,-0.299624,0.760311,-0.117459
3293,2531427772,-0.564212,-0.299597,0.760340,-0.117431
3294,2531444439,-0.564175,-0.299564,0.760387,-0.117386
3295,2531461106,-0.564122,-0.299541,0.760443,-0.117339
3296,2531477773,-0.564046,-0.299526,0.760511,-0.117302
3297,2531494440,-0.563963,-0.299487,0.760598,-0.117238
3298,2531511107,-0.563895,-0.299427,0.760686,-0.117145
3299,2531527774,-0.563822,-0.299394,0.760763,-0.117081
3300,2531544441,-0.563771,-0.299335,0.760832,-0.117029
3301,2531561108,-0.563759,-0.299231,0.760893,-0.116953
3302,2531577775,-0.563747,-0.299157,0.760935,-0.116935
3303,2531594442,-0.563735,-0.299108,0.760957,-0.116965
3304,2531611109,-0.563743,-0.299047,0.760970,-0.117003
3305,2531627776,-0.563762,-0.298987,0.760973,-0.117049
3306,2531644443,-0.563790,-0.298927,0.760974,-0.117061
3307,2531661110,-0.563820,-0.298871,0.760970,-0.117083
3308,2531677777,-0.563846,-0.298847,0.760954,-0.117124
3309,2531694444,-0.563881,-0.298816,0.760936,-0.117150
3310,2531711111,-0.563931,-0.298733,0.760932,-0.117143
3311,2531727778,-0.563963,-0.298686,0.760923,-0.117171
3312,2531744445,-0.563987,-0.298659,0.760904,-0.117246
3313,2531761112,-0.564012,-0.298599,0.760897,-0.117326
3314,2531777779,-0.564030,-0.298522,0.760906,-0.117377
3315,2531794446,-0.564041,-0.298417,0.760934,-0.117408
3316,2531811113,-0.564053,-0.298250,0.760987,-0.117434
3317,2531827780,-0.564057,-0.298022,0.761072,-0.117445
3318,2531844447,-0.564049,-0.297777,0.761172,-0.117459
3319,2531861114,-0.564025,-0.297533,0.761273,-0.117532
3320,2531877781,-0.563981,-0.297292,0.761385,-0.117629
3321,2531894448,-0.563939,-0.297016,0.761515,-0.117682
3322,2531911115,-0.563923,-0.296681,0.761660,-0.117665
3323,2531927782,-0.563947,-0.296308,0.761795,-0.117619
3324,2531944449,-0.563958,-0.295986,0.761903,-0.117673
3325,2531961116,-0.563975,-0.295741,0.761962,-0.117833
3326,2531977783,-0.564033,-0.295467,0.762009,-0.117940
3327,2531994450,-0.564158,-0.295159,0.762027,-0.117994
3328,2532011117,-0.564331,-0.294874,0.761997,-0.118071
3329,2532027784,-0.564569,-0.294484,0.761960,-0.118146
3330,2532044451,-0.564955,-0.293778,0.761953,-0.118102
3331,2532061118,-0.565446,-0.292907,0.761927,-0.118086
3332,2532077785,-0.566040,-0.291938,0.761846,-0.118159
3333,2532094452,-0.566782,-0.290774,0.761725,-0.118256
3334,2532111119,-0.567673,-0.289401,0.761583,-0.118265
3335,2532127786,-0.568869,-0.287546,0.761472,-0.117752
3336,2532144453,-0.570380,-0.285133,0.761438,-0.116527
3337,2532161120,-0.572122,-0.282030,0.761633,-0.114245
3338,2532177787,-0.573940,-0.279052,0.761718,-0.111841
3339,2532194454,-0.575672,-0.277338,0.761204,-0.110698
3340,2532211121,-0.577634,-0.276575,0.759980,-0.110796
3341,2532227788,-0.580217,-0.276203,0.757983,-0.111909
3342,2532244455,-0.583854,-0.275675,0.755105,-0.113736
3343,2532261122,-0.588813,-0.274714,0.751245,-0.116030
3344,2532277789,-0.594984,-0.273591,0.746315,-0.118980
3345,2532294456,-0.602279,-0.272472,0.740227,-0.122819
3346,2532311123,-0.610633,-0.271143,0.733082,-0.127277
3347,2532327790,-0.619972,-0.269397,0.724993,-0.132084
3348,2532344457,-0.630101,-0.267231,0.716028,-0.137348
3349,2532361124,-0.640903,-0.264186,0.706507,-0.142469
3350,2532377791,-0.652057,-0.261185,0.696212,-0.147964
3351,2532394458,-0.663300,-0.258940,0.684992,-0.154174
3352,2532411125,-0.674506,-0.257248,0.673061,-0.160791
3353,2532427792,-0.685662,-0.255903,0.660482,-0.167767
3354,2532444459,-0.697000,-0.254133,0.647525,-0.174125
3355,2532461126,-0.708407,-0.251941,0.634214,-0.180164
3356,2532477793,-0.719810,-0.249304,0.620618,-0.185889
3357,2532494460,-0.731088,-0.246291,0.606846,-0.191286
3358,2532511127,-0.742078,-0.243278,0.592911,-0.196452
3359,2532527794,-0.752592,-0.240969,0.578647,-0.201761
3360,2532544461,-0.762701,-0.239263,0.564026,-0.207162
3361,2532561128,-0.772401,-0.237857,0.549238,-0.212505
3362,2532577795,-0.781694,-0.236434,0.534463,-0.217723
3363,2532594462,-0.790703,-0.233932,0.520209,-0.222368
3364,2532611129,-0.799381,-0.230825,0.506229,-0.226809
3365,2532627796,-0.807682,-0.227322,0.492482,-0.231161
3366,2532644463,-0.815545,-0.223686,0.478933,-0.235532
3367,2532661130,-0.823042,-0.219255,0.465914,-0.239694
3368,2532677797,-0.830204,-0.213906,0.453546,-0.243520
3369,2532694464,-0.837025,-0.207849,0.441803,-0.246981
3370,2532711131,-0.843402,-0.201673,0.430568,-0.250225
3371,2532727798,-0.849316,-0.195796,0.419649,-0.253421
3372,2532744465,-0.854730,-0.190593,0.408912,-0.256714
3373,2532761132,-0.859797,-0.185647,0.398437,-0.259870
3374,2532777799,-0.864669,-0.180353,0.388394,-0.262623
3375,2532794466,-0.869344,-0.175254,0.378442,-0.265159
3376,2532811133,-0.873745,-0.171290,0.368138,-0.267777
3377,2532827800,-0.878025,-0.167557,0.357602,-0.270402
3378,2532844467,-0.882279,-0.163391,0.346919,-0.273012
3379,2532861134,-0.886426,-0.159034,0.336134,-0.275630
3380,2532877801,-0.890391,-0.154296,0.325554,-0.278231
3381,2532894468,-0.894119,-0.149226,0.315350,-0.280782
3382,2532911135,-0.897595,-0.143793,0.305700,-0.283188
3383,2532927802,-0.900806,-0.138487,0.296364,-0.285549
3384,2532944469,-0.903862,-0.132890,0.287299,-0.287807
3385,2532961136,-0.906779,-0.127577,0.278173,-0.289994
3386,2532977803,-0.909597,-0.122359,0.269099,-0.291975
3387,2532994470,-0.912309,-0.117799,0.259815,-0.293791
3388,2533011137,-0.914889,-0.114317,0.250066,-0.295598
3389,2533027804,-0.917349,-0.111729,0.239909,-0.297376
3390,2533044471,-0.919749,-0.109494,0.229503,-0.299000
3391,2533061138,-0.922089,-0.107244,0.219201,-0.300337
3392,2533077805,-0.924301,-0.105391,0.209102,-0.301392
3393,2533094472,-0.926358,-0.103835,0.199147,-0.302357
3394,2533111139,-0.928287,-0.101658,0.189681,-0.303266
3395,2533127806,-0.930134,-0.098532,0.180796,-0.304066
3396,2533144473,-0.931908,-0.094451,0.172476,-0.304762
3397,2533161140,-0.933634,-0.089606,0.164513,-0.305345
3398,2533177807,-0.935244,-0.085199,0.156338,-0.305973
3399,2533194474,-0.936762,-0.081864,0.147868,-0.306449
3400,2533211141,-0.938255,-0.078799,0.139599,-0.306564
3401,2533227808,-0.939694,-0.075080,0.131852,-0.306517
3402,2533244475,-0.941030,-0.071653,0.124333,-0.306381
3403,2533261142,-0.942275,-0.068885,0.116725,-0.306183
3404,2533277809,-0.943437,-0.065969,0.109720,-0.305837
3405,2533294476,-0.944504,-0.063064,0.103416,-0.305352
3406,2533311143,-0.945458,-0.060672,0.097370,-0.304873
3407,2533327810,-0.946323,-0.058318,0.091606,-0.304436
3408,2533344477,-0.947096,-0.055694,0.086636,-0.303977
3409,2533361144,-0.947720,-0.053063,0.082544,-0.303642
3410,2533377811,-0.948169,-0.048119,0.080153,-0.303703
3411,2533394478,-0.948499,-0.041061,0.079514,-0.303878
3412,2533411145,-0.948747,-0.034349,0.079567,-0.303923
3413,2533427812,-0.948921,-0.029238,0.079396,-0.303957
3414,2533444479,-0.949067,-0.025187,0.079290,-0.303894
3415,2533461146,-0.949226,-0.021911,0.079328,-0.303641
3416,2533477813,-0.949370,-0.019562,0.080016,-0.303170
3417,2533494480,-0.949398,-0.017824,0.080910,-0.302954
3418,2533511147,-0.949408,-0.016254,0.081990,-0.302720
3419,2533527814,-0.949409,-0.014537,0.083238,-0.302462
3420,2533544481,-0.949387,-0.013540,0.084504,-0.302227
3421,2533561148,-0.949324,-0.013081,0.085679,-0.302113
3422,2533577815,-0.949245,-0.012305,0.087148,-0.301973
3423,2533594482,-0.949134,-0.011131,0.089005,-0.301827
3424,2533611149,-0.949021,-0.010370,0.090799,-0.301673
3425,2533627816,-0.948922,-0.010032,0.092469,-0.301490
3426,2533644483,-0.948848,-0.009956,0.093964,-0.301262
3427,2533661150,-0.948786,-0.009962,0.095324,-0.301030
3428,2533677817,-0.948722,-0.009826,0.096597,-0.300832
3429,2533694484,-0.948691,-0.009783,0.097665,-0.300587
3430,2533711151,-0.948680,-0.009714,0.098588,-0.300323
3431,2533727818,-0.948667,-0.009540,0.099364,-0.300113
3432,2533744485,-0.948671,-0.009151,0.100008,-0.299896
3433,2533761152,-0.948702,-0.008823,0.100458,-0.299658
3434,2533777819,-0.948750,-0.008439,0.100865,-0.299381
3435,2533794486,-0.948815,-0.007976,0.101124,-0.299099
3436,2533811153,-0.948897,-0.007659,0.101138,-0.298843
3437,2533827820,-0.949008,-0.007583,0.100895,-0.298576
3438,2533844487,-0.949137,-0.007603,0.100445,-0.298317
3439,2533861154,-0.949273,-0.008108,0.099821,-0.298078
3440,2533877821,-0.949415,-0.009051,0.099062,-0.297852
3441,2533894488,-0.949521,-0.009673,0.098405,-0.297714
3442,2533911155,-0.949569,-0.009365,0.098221,-0.297632
3443,2533927822,-0.949598,-0.009076,0.098164,-0.297565
3444,2533944489,-0.949613,-0.008777,0.098099,-0.297549
3445,2533961156,-0.949608,-0.008736,0.098161,-0.297545
3446,2533977823,-0.949571,-0.008983,0.098382,-0.297585
3447,2533994490,-0.949493,-0.009089,0.098703,-0.297724
3448,2534011157,-0.949399,-0.009069,0.099187,-0.297862
3449,2534027824,-0.949318,-0.009368,0.099722,-0.297933
3450,2534044491,-0.949235,-0.009673,0.100345,-0.297976
3451,2534061158,-0.949121,-0.010085,0.101264,-0.298017
3452,2534077825,-0.948969,-0.010597,0.102522,-0.298054
3453,2534094492,-0.948757,-0.010890,0.104139,-0.298157
3454,2534111159,-0.948513,-0.010819,0.105916,-0.298309
3455,2534127826,-0.948269,-0.010390,0.107742,-0.298445
3456,2534144493,-0.948057,-0.010043,0.109396,-0.298529
3457,2534161160,-0.947886,-0.009787,0.111029,-0.298477
3458,2534177827,-0.947741,-0.010200,0.112564,-0.298351
3459,2534194494,-0.947604,-0.010456,0.114128,-0.298183
3460,2534211161,-0.947453,-0.010354,0.115776,-0.298028
3461,2534227828,-0.947299,-0.010112,0.117413,-0.297886
3462,2534244495,-0.947131,-0.010009,0.119026,-0.297786
3463,2534261162,-0.946934,-0.010258,0.120764,-0.297703
3464,2534277829,-0.946676,-0.010789,0.122839,-0.297657
3465,2534294496,-0.946350,-0.010968,0.125339,-0.297645
3466,2534311163,-0.945980,-0.011173,0.128154,-0.297614
3467,2534327830,-0.945554,-0.011845,0.131401,-0.297525
3468,2534344497,-0.945044,-0.012734,0.135088,-0.297460
3469,2534361164,-0.944455,-0.013064,0.139060,-0.297484
3470,2534377831,-0.943854,-0.012676,0.142936,-0.297571
3471,2534394498,-0.943289,-0.012699,0.146505,-0.297626
3472,2534411165,-0.942698,-0.013364,0.150124,-0.297667
3473,2534427832,-0.942038,-0.014832,0.154126,-0.297640
3474,2534444499,-0.941251,-0.017373,0.158641,-0.297622
3475,2534461166,-0.940292,-0.019475,0.163920,-0.297662
3476,2534477833,-0.939223,-0.019848,0.169774,-0.297732
3477,2534494500,-0.938128,-0.019038,0.175635,-0.297837
3478,2534511167,-0.937027,-0.018605,0.181468,-0.297832
3479,2534527834,-0.935810,-0.019450,0.187833,-0.297659
3480,2534544501,-0.934342,-0.021544,0.195390,-0.297261
3481,2534561168,-0.932604,-0.024831,0.204017,-0.296665
3482,2534577835,-0.930654,-0.028141,0.213308,-0.295958
3483,2534594502,-0.928595,-0.030712,0.222953,-0.295061
3484,2534611169,-0.926434,-0.033407,0.232757,-0.293989
3485,2534627836,-0.924102,-0.036735,0.242902,-0.292721
3486,2534644503,-0.921446,-0.040797,0.254052,-0.291085
3487,2534661170,-0.918379,-0.046010,0.266321,-0.289026
3488,2534677837,-0.914902,-0.052042,0.279272,-0.286800
3489,2534694504,-0.911127,-0.057294,0.292666,-0.284452
3490,2534711171,-0.906944,-0.061768,0.306929,-0.281836
3491,2534727838,-0.902352,-0.066424,0.321666,-0.279070
3492,2534744505,-0.897308,-0.071870,0.336834,-0.276075
3493,2534761172,-0.891673,-0.077726,0.352812,-0.272767
3494,2534777839,-0.885446,-0.084690,0.369211,-0.269254
3495,2534794506,-0.878856,-0.092920,0.384986,-0.266015
3496,2534811173,-0.872266,-0.100537,0.399821,-0.263036
3497,2534827840,-0.865758,-0.104665,0.415358,-0.258818
3498,2534844507,-0.858794,-0.111972,0.429960,-0.255087
3499,2534861174,-0.851398,-0.121924,0.443578,-0.251983
3500,2534877841,-0.843832,-0.131838,0.457009,-0.248414
3501,2534894508,-0.836064,-0.141817,0.470478,-0.244000
3502,2534911175,-0.827829,-0.154811,0.482676,-0.240328
3503,2534927842,-0.819061,-0.169678,0.493764,-0.237796
3504,2534944509,-0.810021,-0.183664,0.504712,-0.235370
3505,2534961176,-0.800958,-0.194900,0.516221,-0.232372
3506,2534977843,-0.791917,-0.204287,0.528095,-0.228583
3507,2534994510,-0.782723,-0.212703,0.539896,-0.224979
3508,2535011177,-0.773257,-0.221272,0.551104,-0.222255
3509,2535027844,-0.763512,-0.230248,0.561613,-0.220516
3510,2535044511,-0.753824,-0.237880,0.572209,-0.218495
3511,2535061178,-0.744377,-0.242388,0.583891,-0.214996
3512,2535077845,-0.735201,-0.245440,0.595919,-0.210047
3513,2535094512,-0.725995,-0.247110,0.608470,-0.204042
3514,2535111179,-0.716562,-0.248465,0.620977,-0.197969
3515,2535127846,-0.706754,-0.250579,0.633013,-0.192365
3516,2535144513,-0.696752,-0.253071,0.644612,-0.186996
3517,2535161180,-0.686874,-0.255081,0.655927,-0.181378
3518,2535177847,-0.677114,-0.256812,0.666849,-0.175718
3519,2535194514,-0.667521,-0.258326,0.677324,-0.170050
3520,2535211181,-0.658099,-0.259929,0.687198,-0.164630
3521,2535227848,-0.648489,-0.263109,0.695980,-0.160772
3522,2535244515,-0.639217,-0.270598,0.701560,-0.161220
3523,2535261182,-0.633153,-0.270907,0.707522,-0.158557
3524,2535277849,-0.630004,-0.268428,0.712224,-0.154205
3525,2535294516,-0.629191,-0.264244,0.715671,-0.148695
3526,2535311183,-0.630331,-0.256993,0.718921,-0.140678
3527,2535327850,-0.631287,-0.250417,0.721816,-0.133234
3528,2535344517,-0.630903,-0.248293,0.723512,-0.129778
3529,2535361184,-0.629641,-0.248814,0.724476,-0.129531
3530,2535377851,-0.627783,-0.250187,0.725398,-0.130740
3531,2535394518,-0.625868,-0.250676,0.726775,-0.131336
3532,2535411185,-0.623938,-0.250192,0.728673,-0.130927
3533,2535427852,-0.621775,-0.249020,0.731111,-0.129853
3534,2535444519,-0.619384,-0.246738,0.734333,-0.127435
3535,2535461186,-0.616734,-0.243530,0.738289,-0.123544
3536,2535477853,-0.613511,-0.241898,0.742022,-0.120388
3537,2535494520,-0.609816,-0.241389,0.745652,-0.117727
3538,2535511187,-0.605744,-0.241880,0.749161,-0.115444
3539,2535527854,-0.601356,-0.243493,0.752432,-0.113701
3540,2535544521,-0.596875,-0.245405,0.755639,-0.111929
3541,2535561188,-0.592304,-0.247267,0.758955,-0.109653
3542,2535577855,-0.587581,-0.249260,0.762317,-0.107200
3543,2535594522,-0.582868,-0.251207,0.765645,-0.104634
3544,2535611189,-0.578383,-0.252687,0.768942,-0.101747
3545,2535627856,-0.574193,-0.253960,0.772025,-0.098919
3546,2535644523,-0.570311,-0.255307,0.774741,-0.096646
3547,2535661190,-0.566748,-0.256720,0.777106,-0.094868
3548,2535677857,-0.563590,-0.257692,0.779306,-0.092972
3549,2535694524,-0.560899,-0.258333,0.781250,-0.091132
3550,2535711191,-0.558625,-0.258851,0.782877,-0.089655
3551,2535727858,-0.556844,-0.259254,0.784119,-0.088710
3552,2535744525,-0.555572,-0.259462,0.785001,-0.088284
3553,2535761192,-0.554786,-0.259485,0.785530,-0.088453
3554,2535777859,-0.554474,-0.258935,0.785919,-0.088561
3555,2535794526,-0.554413,-0.256999,0.786773,-0.086989
3556,2535811193,-0.553964,-0.254859,0.788071,-0.084356
3557,2535827860,-0.553208,-0.253556,0.789227,-0.082409
3558,2535844527,-0.552583,-0.252581,0.790094,-0.081284
3559,2535861194,-0.552193,-0.251382,0.790874,-0.080050
3560,2535877861,-0.551854,-0.250355,0.791517,-0.079257
3561,2535894528,-0.551793,-0.249588,0.791797,-0.079300
3562,2535911195,-0.552307,-0.248339,0.791847,-0.079148
3563,2535927862,-0.553367,-0.246466,0.791765,-0.078409
3564,2535944529,-0.554737,-0.244716,0.791374,-0.078163
3565,2535961196,-0.556279,-0.243385,0.790653,-0.078659
3566,2535977863,-0.557876,-0.242415,0.789719,-0.079710
3567,2535994530,-0.559483,-0.241475,0.788768,-0.080716
3568,2536011197,-0.560785,-0.239981,0.788310,-0.080609
3569,2536027864,-0.560918,-0.239646,0.788390,-0.079892
3570,2536044531,-0.560406,-0.240514,0.788543,-0.079363
3571,2536061198,-0.560128,-0.240799,0.788722,-0.078679
3572,2536077865,-0.560175,-0.240878,0.788684,-0.078485
3573,2536094532,-0.560223,-0.240816,0.788663,-0.078543
3574,2536111199,-0.559992,-0.241313,0.788617,-0.079126
3575,2536127866,-0.559849,-0.241922,0.788498,-0.079466
3576,2536144533,-0.559983,-0.242085,0.788399,-0.079007
3577,2536161200,-0.560130,-0.242217,0.788294,-0.078602
3578,2536177867,-0.560125,-0.242683,0.788137,-0.078774
3579,2536194534,-0.560032,-0.243382,0.787926,-0.079395
3580,2536211201,-0.560080,-0.243842,0.787718,-0.079700
3581,2536227868,-0.560178,-0.243963,0.787626,-0.079554
3582,2536244535,-0.560267,-0.243990,0.787569,-0.079410
3583,2536261202,-0.560300,-0.244044,0.787529,-0.079410
3584,2536277869,-0.560314,-0.244120,0.787489,-0.079475
3585,2536294536,-0.560335,-0.244318,0.787391,-0.079684
3586,2536311203,-0.560322,-0.244420,0.787365,-0.079727
3587,2536327870,-0.560289,-0.244338,0.787429,-0.079568
3588,2536344537,-0.560221,-0.244268,0.787511,-0.079461
3589,2536361204,-0.560158,-0.244200,0.787578,-0.079438
3590,2536377871,-0.560152,-0.244094,0.787628,-0.079316
3591,2536394538,-0.560116,-0.244086,0.787658,-0.079300
3592,2536411205,-0.560054,-0.244182,0.787656,-0.079459
3593,2536427872,-0.560011,-0.244191,0.787677,-0.079523
3594,2536444539,-0.560029,-0.244012,0.787744,-0.079283
3595,2536461206,-0.559972,-0.243907,0.787831,-0.079146
3596,2536477873,-0.559912,-0.243834,0.787897,-0.079132
