sep=,
DeviceTag:,Xsens_DOT_01
FirmwareVersion:,1.4.0
AppVersion:,2020.2.2
Measurement Mode:,Sensor fusion Mode - Orientation(Quaternion)
StartTime: ,2020-11-04_15:24:03_784 CET
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
3060,2527561028,-0.442791,0.107969,0.043972,0.889014
3061,2527577695,-0.442404,0.107745,0.044375,0.889214
3062,2527594362,-0.442426,0.107586,0.044334,0.889224
3063,2527611029,-0.442783,0.107447,0.044075,0.889076
3064,2527627696,-0.443274,0.107075,0.043804,0.888890
3065,2527644363,-0.443868,0.106254,0.044036,0.888680
3066,2527661030,-0.444470,0.105270,0.044826,0.888457
3067,2527677697,-0.444991,0.104396,0.045827,0.888248
3068,2527694364,-0.445418,0.103608,0.046803,0.888075
3069,2527711031,-0.445794,0.102771,0.047771,0.887933
3070,2527727698,-0.446114,0.101892,0.048973,0.887808
3071,2527744365,-0.446362,0.100962,0.050459,0.887706
3072,2527761032,-0.446485,0.100023,0.051976,0.887663
3073,2527777699,-0.446528,0.099250,0.053447,0.887641
3074,2527794366,-0.446590,0.098559,0.054981,0.887593
3075,2527811033,-0.446788,0.097837,0.056491,0.887478
3076,2527827700,-0.447021,0.097062,0.057710,0.887368
3077,2527844367,-0.447151,0.096363,0.058600,0.887320
3078,2527861034,-0.447212,0.095796,0.059346,0.887301
3079,2527877701,-0.447257,0.095509,0.060012,0.887265
3080,2527894368,-0.447238,0.095494,0.060362,0.887252
3081,2527911035,-0.447227,0.095586,0.060190,0.887259
3082,2527927702,-0.447257,0.095706,0.059635,0.887269
3083,2527944369,-0.447243,0.095899,0.058962,0.887300
3084,2527961036,-0.447107,0.096141,0.057888,0.887413
3085,2527977703,-0.446877,0.096738,0.056871,0.887530
3086,2527994370,-0.446658,0.097173,0.055388,0.887686
3087,2528011037,-0.446501,0.097366,0.054209,0.887817
3088,2528027704,-0.446251,0.096593,0.052854,0.888109
3089,2528044371,-0.445882,0.095448,0.052580,0.888434
3090,2528061038,-0.445499,0.094403,0.052422,0.888747
3091,2528077705,-0.445389,0.093188,0.051694,0.888973
3092,2528094372,-0.445529,0.092246,0.051291,0.889024
3093,2528111039,-0.445637,0.091778,0.050799,0.889047
3094,2528127706,-0.445546,0.091367,0.050661,0.889143
3095,2528144373,-0.445111,0.090819,0.050615,0.889419
3096,2528161040,-0.444355,0.090388,0.051314,0.889801
3097,2528177707,-0.443322,0.089591,0.052391,0.890334
3098,2528194374,-0.441950,0.088783,0.053984,0.891002
3099,2528211041,-0.440373,0.088561,0.055080,0.891737
3100,2528227708,-0.438855,0.088500,0.055834,0.892444
3101,2528244375,-0.437449,0.088675,0.056136,0.893098
3102,2528261042,-0.436114,0.089285,0.056018,0.893698
3103,2528277709,-0.434911,0.089967,0.055921,0.894221
3104,2528294376,-0.434082,0.090576,0.056500,0.894526
3105,2528311043,-0.433719,0.091157,0.057861,0.894556
3106,2528327710,-0.433950,0.091584,0.059855,0.894270
3107,2528344377,-0.434848,0.091793,0.062181,0.893653
3108,2528361044,-0.435947,0.091668,0.064066,0.892997
3109,2528377711,-0.437224,0.091108,0.065834,0.892301
3110,2528394378,-0.438665,0.090610,0.067619,0.891511
3111,2528411045,-0.439382,0.091231,0.069266,0.890967
3112,2528427712,-0.439085,0.091879,0.070200,0.890974
3113,2528444379,-0.438675,0.092824,0.069250,0.891153
3114,2528461046,-0.438804,0.092450,0.069553,0.891104
3115,2528477713,-0.439746,0.090930,0.070961,0.890685
3116,2528494380,-0.440549,0.090137,0.070768,0.890384
3117,2528511047,-0.440617,0.090467,0.069647,0.890406
3118,2528527714,-0.440349,0.091218,0.069520,0.890472
3119,2528544381,-0.439855,0.092293,0.069961,0.890571
3120,2528561048,-0.439207,0.093285,0.070224,0.890766
3121,2528577715,-0.438827,0.093759,0.070802,0.890858
3122,2528594382,-0.439160,0.094005,0.071351,0.890624
3123,2528611049,-0.439865,0.093636,0.071090,0.890336
3124,2528627716,-0.440289,0.092732,0.070888,0.890237
3125,2528644383,-0.440611,0.092297,0.070628,0.890143
3126,2528661050,-0.441154,0.092732,0.070237,0.889860
3127,2528677717,-0.442222,0.093345,0.069673,0.889310
3128,2528694384,-0.443409,0.093624,0.069195,0.888727
3129,2528711051,-0.444437,0.093555,0.068373,0.888284
3130,2528727718,-0.445266,0.093246,0.067307,0.887983
3131,2528744385,-0.445902,0.092981,0.066852,0.887726
3132,2528761052,-0.446311,0.093095,0.066925,0.887503
3133,2528777719,-0.446558,0.093414,0.067240,0.887321
3134,2528794386,-0.446713,0.093649,0.067877,0.887170
3135,2528811053,-0.446951,0.093765,0.068577,0.886984
3136,2528827720,-0.447332,0.093933,0.068773,0.886759
3137,2528844387,-0.447649,0.094141,0.068402,0.886606
3138,2528861054,-0.447793,0.094454,0.067963,0.886534
3139,2528877721,-0.447979,0.094774,0.067880,0.886412
3140,2528894388,-0.448354,0.094933,0.068032,0.886193
3141,2528911055,-0.448827,0.094924,0.068535,0.885916
3142,2528927722,-0.449414,0.094989,0.068951,0.885579
3143,2528944389,-0.450180,0.095115,0.069215,0.885156
3144,2528961056,-0.450946,0.095123,0.069620,0.884733
3145,2528977723,-0.451765,0.094953,0.069650,0.884331
3146,2528994390,-0.452604,0.094921,0.069279,0.883935
3147,2529011057,-0.453426,0.095010,0.069113,0.883517
3148,2529027724,-0.454111,0.095054,0.069240,0.883150
3149,2529044391,-0.454659,0.094942,0.069443,0.882864
3150,2529061058,-0.455124,0.094712,0.069723,0.882627
3151,2529077725,-0.455518,0.094492,0.069914,0.882433
3152,2529094392,-0.455897,0.094337,0.069991,0.882247
3153,2529111059,-0.456301,0.094225,0.070073,0.882044
3154,2529127726,-0.456698,0.094205,0.070164,0.881833
3155,2529144393,-0.457013,0.094248,0.070267,0.881657
3156,2529161060,-0.457205,0.094378,0.070206,0.881549
3157,2529177727,-0.457434,0.094822,0.070050,0.881394
3158,2529194394,-0.457507,0.094912,0.070507,0.881311
3159,2529211061,-0.457681,0.095141,0.070216,0.881219
3160,2529227728,-0.457698,0.095724,0.069663,0.881191
3161,2529244395,-0.457851,0.096172,0.069853,0.881048
3162,2529261062,-0.457901,0.096450,0.070096,0.880972
3163,2529277729,-0.457670,0.096432,0.070755,0.881041
3164,2529294396,-0.457215,0.096244,0.071286,0.881255
3165,2529311063,-0.456628,0.096662,0.071110,0.881528
3166,2529327730,-0.455891,0.097201,0.070817,0.881874
3167,2529344397,-0.455170,0.097637,0.070366,0.882234
3168,2529361064,-0.454583,0.097957,0.069941,0.882535
3169,2529377731,-0.454211,0.098216,0.069818,0.882707
3170,2529394398,-0.454073,0.098427,0.069835,0.882753
3171,2529411065,-0.454096,0.098535,0.069840,0.882729
3172,2529427732,-0.454233,0.098594,0.069812,0.882654
3173,2529444399,-0.454410,0.098662,0.069672,0.882567
3174,2529461066,-0.454544,0.098721,0.069486,0.882506
3175,2529477733,-0.454673,0.098729,0.069370,0.882447
3176,2529494400,-0.454803,0.098729,0.069310,0.882385
3177,2529511067,-0.454908,0.098753,0.069351,0.882325
3178,2529527734,-0.454972,0.098743,0.069429,0.882287
3179,2529544401,-0.454992,0.098684,0.069517,0.882276
3180,2529561068,-0.454986,0.098618,0.069567,0.882283
3181,2529577735,-0.454980,0.098617,0.069518,0.882290
3182,2529594402,-0.455014,0.098642,0.069455,0.882275
3183,2529611069,-0.455103,0.098677,0.069421,0.882228
3184,2529627736,-0.455174,0.098785,0.069342,0.882185
3185,2529644403,-0.455223,0.098953,0.069218,0.882151
3186,2529661070,-0.455261,0.099139,0.069046,0.882124
3187,2529677737,-0.455282,0.099299,0.068864,0.882109
3188,2529694404,-0.455267,0.099445,0.068734,0.882110
3189,2529711071,-0.455189,0.099619,0.068592,0.882142
3190,2529727738,-0.455071,0.099731,0.068557,0.882193
3191,2529744405,-0.454957,0.099772,0.068584,0.882245
3192,2529761072,-0.454820,0.099786,0.068608,0.882312
3193,2529777739,-0.454682,0.099780,0.068675,0.882379
3194,2529794406,-0.454551,0.099729,0.068729,0.882448
3195,2529811073,-0.454448,0.099681,0.068801,0.882501
3196,2529827740,-0.454369,0.099617,0.068901,0.882541
3197,2529844407,-0.454331,0.099568,0.069049,0.882554
3198,2529861074,-0.454317,0.099491,0.069235,0.882556
3199,2529877741,-0.454319,0.099357,0.069400,0.882557
3200,2529894408,-0.454311,0.099223,0.069535,0.882566
3201,2529911075,-0.454314,0.099103,0.069671,0.882567
3202,2529927742,-0.454331,0.099005,0.069780,0.882560
3203,2529944409,-0.454362,0.098943,0.069875,0.882544
3204,2529961076,-0.454409,0.098899,0.069961,0.882518
3205,2529977743,-0.454476,0.098877,0.069992,0.882483
3206,2529994410,-0.454511,0.098881,0.069965,0.882467
3207,2530011077,-0.454525,0.098890,0.069937,0.882461
3208,2530027744,-0.454515,0.098873,0.069917,0.882469
3209,2530044411,-0.454537,0.098824,0.069941,0.882462
3210,2530061078,-0.454582,0.098787,0.069925,0.882444
3211,2530077745,-0.454650,0.098803,0.069865,0.882412
3212,2530094412,-0.454677,0.098806,0.069792,0.882404
3213,2530111079,-0.454692,0.098792,0.069750,0.882401
3214,2530127746,-0.454700,0.098793,0.069686,0.882402
3215,2530144413,-0.454688,0.098839,0.069591,0.882410
3216,2530161080,-0.454716,0.098906,0.069467,0.882398
3217,2530177747,-0.454760,0.098984,0.069354,0.882375
3218,2530194414,-0.454784,0.099076,0.069273,0.882359
3219,2530211081,-0.454801,0.099113,0.069238,0.882349
3220,2530227748,-0.454813,0.099137,0.069195,0.882343
3221,2530244415,-0.454822,0.099169,0.069172,0.882336
3222,2530261082,-0.454818,0.099196,0.069174,0.882336
3223,2530277749,-0.454790,0.099243,0.069153,0.882347
3224,2530294416,-0.454768,0.099293,0.069117,0.882355
3225,2530311083,-0.454773,0.099298,0.069111,0.882352
3226,2530327750,-0.454772,0.099313,0.069090,0.882353
3227,2530344417,-0.454767,0.099325,0.069052,0.882357
3228,2530361084,-0.454754,0.099337,0.069020,0.882365
3229,2530377751,-0.454739,0.099316,0.069026,0.882375
3230,2530394418,-0.454732,0.099279,0.069064,0.882380
3231,2530411085,-0.454712,0.099263,0.069081,0.882390
3232,2530427752,-0.454711,0.099250,0.069067,0.882393
3233,2530444419,-0.454705,0.099269,0.069039,0.882397
3234,2530461086,-0.454688,0.099302,0.068989,0.882405
3235,2530477753,-0.454699,0.099294,0.068967,0.882402
3236,2530494420,-0.454710,0.099290,0.068989,0.882395
3237,2530511087,-0.454717,0.099286,0.068999,0.882391
3238,2530527754,-0.454703,0.099282,0.069004,0.882398
3239,2530544421,-0.454679,0.099253,0.069018,0.882413
3240,2530561088,-0.454667,0.099223,0.069034,0.882422
3241,2530577755,-0.454647,0.099218,0.069028,0.882433
3242,2530594422,-0.454645,0.099209,0.069058,0.882432
3243,2530611089,-0.454659,0.099194,0.069059,0.882427
3244,2530627756,-0.454648,0.099180,0.069051,0.882435
3245,2530644423,-0.454647,0.099148,0.069057,0.882438
3246,2530661090,-0.454649,0.099103,0.069093,0.882440
3247,2530677757,-0.454650,0.099066,0.069126,0.882440
3248,2530694424,-0.454663,0.099025,0.069166,0.882436
3249,2530711091,-0.454674,0.098974,0.069196,0.882433
3250,2530727758,-0.454693,0.098927,0.069211,0.882428
3251,2530744425,-0.454709,0.098891,0.069207,0.882423
3252,2530761092,-0.454716,0.098895,0.069193,0.882421
3253,2530777759,-0.454724,0.098883,0.069209,0.882417
3254,2530794426,-0.454717,0.098881,0.069224,0.882419
3255,2530811093,-0.454697,0.098867,0.069242,0.882429
3256,2530827760,-0.454689,0.098855,0.069259,0.882434
3257,2530844427,-0.454688,0.098836,0.069254,0.882437
3258,2530861094,-0.454676,0.098825,0.069240,0.882445
3259,2530877761,-0.454664,0.098832,0.069235,0.882451
3260,2530894428,-0.454660,0.098828,0.069241,0.882453
3261,2530911095,-0.454666,0.098833,0.069228,0.882451
3262,2530927762,-0.454672,0.098839,0.069205,0.882449
3263,2530944429,-0.454661,0.098880,0.069152,0.882454
3264,2530961096,-0.454661,0.098925,0.069098,0.882453
3265,2530977763,-0.454652,0.098979,0.069037,0.882456
3266,2530994430,-0.454646,0.099026,0.069000,0.882457
3267,2531011097,-0.454632,0.099063,0.068977,0.882462
3268,2531027764,-0.454628,0.099087,0.068985,0.882461
3269,2531044431,-0.454637,0.099106,0.069012,0.882452
3270,2531061098,-0.454648,0.099130,0.069016,0.882443
3271,2531077765,-0.454647,0.099169,0.069017,0.882439
3272,2531094432,-0.454639,0.099189,0.068993,0.882443
3273,2531111099,-0.454640,0.099208,0.068939,0.882444
3274,2531127766,-0.454646,0.099234,0.068912,0.882441
3275,2531144433,-0.454647,0.099265,0.068907,0.882437
3276,2531161100,-0.454651,0.099273,0.068887,0.882435
3277,2531177767,-0.454647,0.099250,0.068864,0.882442
3278,2531194434,-0.454669,0.099234,0.068856,0.882433
3279,2531211101,-0.454692,0.099240,0.068859,0.882420
3280,2531227768,-0.454705,0.099288,0.068849,0.882409
3281,2531244435,-0.454727,0.099375,0.068752,0.882396
3282,2531261102,-0.454753,0.099461,0.068668,0.882379
3283,2531277769,-0.454810,0.099493,0.068629,0.882349
3284,2531294436,-0.454868,0.099497,0.068624,0.882319
3285,2531311103,-0.454929,0.099459,0.068643,0.882290
3286,2531327770,-0.454979,0.099402,0.068716,0.882265
3287,2531344437,-0.455029,0.099314,0.068806,0.882243
3288,2531361104,-0.455088,0.099229,0.068906,0.882214
3289,2531377771,-0.455146,0.099176,0.068955,0.882186
3290,2531394438,-0.455184,0.099157,0.068932,0.882170
3291,2531411105,-0.455220,0.099160,0.068882,0.882155
3292,2531427772,-0.455224,0.099177,0.068823,0.882156
3293,2531444439,-0.455231,0.099204,0.068817,0.882150
3294,2531461106,-0.455207,0.099243,0.068814,0.882158
3295,2531477773,-0.455145,0.099317,0.068756,0.882186
3296,2531494440,-0.455071,0.099405,0.068661,0.882222
3297,2531511107,-0.454998,0.099446,0.068556,0.882263
3298,2531527774,-0.454936,0.099489,0.068495,0.882295
3299,2531544441,-0.454899,0.099545,0.068474,0.882309
3300,2531561108,-0.454834,0.099578,0.068433,0.882342
3301,2531577775,-0.454757,0.099545,0.068420,0.882386
3302,2531594442,-0.454688,0.099462,0.068455,0.882429
3303,2531611109,-0.454607,0.099414,0.068467,0.882475
3304,2531627776,-0.454528,0.099398,0.068507,0.882514
3305,2531644443,-0.454473,0.099360,0.068547,0.882544
3306,2531661110,-0.454444,0.099273,0.068602,0.882564
3307,2531677777,-0.454436,0.099169,0.068676,0.882574
3308,2531694444,-0.454415,0.099101,0.068702,0.882591
3309,2531711111,-0.454364,0.099017,0.068715,0.882626
3310,2531727778,-0.454307,0.098916,0.068730,0.882665
3311,2531744445,-0.454246,0.098825,0.068732,0.882706
3312,2531761112,-0.454191,0.098754,0.068693,0.882746
3313,2531777779,-0.454138,0.098716,0.068665,0.882780
3314,2531794446,-0.454083,0.098661,0.068603,0.882819
3315,2531811113,-0.454016,0.098616,0.068459,0.882869
3316,2531827780,-0.453907,0.098620,0.068236,0.882942
3317,2531844447,-0.453772,0.098676,0.067974,0.883026
3318,2531861114,-0.453633,0.098780,0.067709,0.883106
3319,2531877781,-0.453529,0.098859,0.067454,0.883170
3320,2531894448,-0.453441,0.098917,0.067295,0.883221
3321,2531911115,-0.453308,0.098915,0.067127,0.883302
3322,2531927782,-0.453151,0.098852,0.066901,0.883407
3323,2531944449,-0.452949,0.098804,0.066685,0.883532
3324,2531961116,-0.452756,0.098771,0.066558,0.883644
3325,2531977783,-0.452546,0.098709,0.066546,0.883759
3326,2531994450,-0.452334,0.098566,0.066667,0.883875
3327,2532011117,-0.452087,0.098304,0.066756,0.884024
3328,2532027784,-0.451714,0.097968,0.066924,0.884239
3329,2532044451,-0.451054,0.097504,0.067164,0.884609
3330,2532061118,-0.450191,0.097012,0.067544,0.885073
3331,2532077785,-0.449369,0.096456,0.068159,0.885505
3332,2532094452,-0.448364,0.095943,0.068272,0.886061
3333,2532111119,-0.447204,0.095283,0.067635,0.886767
3334,2532127786,-0.446050,0.094409,0.066917,0.887496
3335,2532144453,-0.445004,0.093679,0.065848,0.888178
3336,2532161120,-0.444327,0.092753,0.064081,0.888743
3337,2532177787,-0.443937,0.091115,0.061959,0.889258
3338,2532194454,-0.443862,0.088969,0.059835,0.889658
3339,2532211121,-0.443853,0.086654,0.057188,0.890065
3340,2532227788,-0.443758,0.084179,0.054606,0.890512
3341,2532244455,-0.443574,0.082048,0.052378,0.890936
3342,2532261122,-0.443275,0.080198,0.050428,0.891366
3343,2532277789,-0.442954,0.078262,0.048876,0.891784
3344,2532294456,-0.442581,0.076407,0.048007,0.892177
3345,2532311123,-0.442133,0.074887,0.047414,0.892560
3346,2532327790,-0.441703,0.073697,0.046648,0.892912
3347,2532344457,-0.441120,0.072901,0.045924,0.893303
3348,2532361124,-0.440353,0.072310,0.045947,0.893728
3349,2532377791,-0.439726,0.071644,0.044999,0.894139
3350,2532394458,-0.439411,0.071426,0.043884,0.894366
3351,2532411125,-0.439317,0.071327,0.043000,0.894463
3352,2532427792,-0.439498,0.071035,0.042637,0.894415
3353,2532444459,-0.439650,0.070879,0.042605,0.894354
3354,2532461126,-0.439680,0.070761,0.042715,0.894343
3355,2532477793,-0.439681,0.071219,0.043351,0.894276
3356,2532494460,-0.439797,0.072089,0.043935,0.894121
3357,2532511127,-0.439949,0.073209,0.043900,0.893957
3358,2532527794,-0.440154,0.074366,0.044026,0.893754
3359,2532544461,-0.440347,0.076182,0.044354,0.893490
3360,2532561128,-0.440713,0.078142,0.045047,0.893105
3361,2532577795,-0.441191,0.080032,0.045379,0.892685
3362,2532594462,-0.441568,0.081370,0.045571,0.892368
3363,2532611129,-0.441793,0.082467,0.046380,0.892114
3364,2532627796,-0.442095,0.083804,0.046666,0.891825
3365,2532644463,-0.442449,0.085356,0.046799,0.891495
3366,2532661130,-0.442531,0.086911,0.046935,0.891297
3367,2532677797,-0.442364,0.088152,0.046553,0.891278
3368,2532694464,-0.442233,0.088867,0.046289,0.891286
3369,2532711131,-0.441983,0.090078,0.045933,0.891307
3370,2532727798,-0.441891,0.091275,0.045154,0.891270
3371,2532744465,-0.441834,0.091927,0.044198,0.891280
3372,2532761132,-0.441749,0.092385,0.043863,0.891291
3373,2532777799,-0.441620,0.092627,0.043648,0.891340
3374,2532794466,-0.441344,0.093050,0.043519,0.891439
3375,2532811133,-0.441129,0.093149,0.044148,0.891504
3376,2532827800,-0.441123,0.093066,0.045269,0.891460
3377,2532844467,-0.441013,0.093014,0.046744,0.891444
3378,2532861134,-0.440865,0.093146,0.049364,0.891361
3379,2532877801,-0.440708,0.093743,0.052176,0.891216
3380,2532894468,-0.440452,0.094776,0.054167,0.891115
3381,2532911135,-0.440403,0.095587,0.055737,0.890956
3382,2532927802,-0.440394,0.096672,0.057024,0.890762
3383,2532944469,-0.440359,0.098213,0.058287,0.890529
3384,2532961136,-0.440166,0.099516,0.059293,0.890413
3385,2532977803,-0.439926,0.100997,0.060361,0.890293
3386,2532994470,-0.439748,0.102342,0.061261,0.890166
3387,2533011137,-0.439532,0.103198,0.063110,0.890045
3388,2533027804,-0.439180,0.103919,0.065176,0.889986
3389,2533044471,-0.438641,0.105070,0.067492,0.889944
3390,2533061138,-0.438165,0.106640,0.069706,0.889821
3391,2533077805,-0.437907,0.108475,0.071831,0.889557
3392,2533094472,-0.437771,0.109349,0.073503,0.889381
3393,2533111139,-0.437692,0.109223,0.074666,0.889338
3394,2533127806,-0.437581,0.109629,0.074869,0.889326
3395,2533144473,-0.437261,0.110156,0.074901,0.889415
3396,2533161140,-0.436865,0.110799,0.075983,0.889438
3397,2533177807,-0.436680,0.112252,0.076641,0.889290
3398,2533194474,-0.436536,0.113882,0.076528,0.889163
3399,2533211141,-0.436452,0.114488,0.076922,0.889093
3400,2533227808,-0.436197,0.115080,0.077589,0.889083
3401,2533244475,-0.435785,0.115469,0.078590,0.889147
3402,2533261142,-0.435434,0.115932,0.079766,0.889154
3403,2533277809,-0.435056,0.116436,0.080968,0.889165
3404,2533294476,-0.434715,0.116755,0.081698,0.889223
3405,2533311143,-0.434634,0.117124,0.081968,0.889189
3406,2533327810,-0.434949,0.117918,0.081289,0.888992
3407,2533344477,-0.435602,0.118544,0.080142,0.888693
3408,2533361144,-0.436365,0.119080,0.078702,0.888376
3409,2533377811,-0.436915,0.119883,0.076993,0.888147
3410,2533394478,-0.437280,0.120698,0.075307,0.888002
3411,2533411145,-0.437547,0.121458,0.073830,0.887891
3412,2533427812,-0.437782,0.122405,0.072744,0.887735
3413,2533444479,-0.438026,0.123351,0.071826,0.887558
3414,2533461146,-0.438212,0.124191,0.071125,0.887406
3415,2533477813,-0.438096,0.124752,0.070953,0.887398
3416,2533494480,-0.437795,0.125448,0.071104,0.887436
3417,2533511147,-0.437574,0.126290,0.071415,0.887401
3418,2533527814,-0.437497,0.127510,0.071593,0.887250
3419,2533544481,-0.437447,0.129109,0.071907,0.887018
3420,2533561148,-0.437446,0.130948,0.072070,0.886736
3421,2533577815,-0.437486,0.133165,0.072260,0.886370
3422,2533594482,-0.437494,0.135410,0.072497,0.886007
3423,2533611149,-0.437478,0.137343,0.072764,0.885695
3424,2533627816,-0.437448,0.139546,0.073100,0.885338
3425,2533644483,-0.437442,0.141652,0.073394,0.884982
3426,2533661150,-0.437421,0.143283,0.073404,0.884729
3427,2533677817,-0.437370,0.144843,0.073392,0.884501
3428,2533694484,-0.437265,0.146258,0.073392,0.884320
3429,2533711151,-0.437158,0.147427,0.073285,0.884188
3430,2533727818,-0.437117,0.148451,0.073036,0.884057
3431,2533744485,-0.437028,0.148845,0.072785,0.884055
3432,2533761152,-0.436880,0.149019,0.072600,0.884115
3433,2533777819,-0.436750,0.149528,0.072208,0.884125
3434,2533794486,-0.436657,0.149909,0.071590,0.884157
3435,2533811153,-0.436600,0.150279,0.070897,0.884178
3436,2533827820,-0.436512,0.150315,0.070369,0.884258
3437,2533844487,-0.436360,0.149977,0.069950,0.884423
3438,2533861154,-0.436196,0.149470,0.069629,0.884615
3439,2533877821,-0.435978,0.149279,0.069472,0.884767
3440,2533894488,-0.435809,0.149014,0.069316,0.884908
3441,2533911155,-0.435703,0.148656,0.069065,0.885040
3442,2533927822,-0.435695,0.148233,0.068734,0.885140
3443,2533944489,-0.435774,0.147802,0.068344,0.885204
3444,2533961156,-0.435970,0.147256,0.067780,0.885242
3445,2533977823,-0.436164,0.146834,0.067313,0.885251
3446,2533994490,-0.436264,0.146316,0.067244,0.885293
3447,2534011157,-0.436407,0.145251,0.067465,0.885381
3448,2534027824,-0.436659,0.143348,0.067550,0.885561
3449,2534044491,-0.436933,0.140566,0.067352,0.885887
3450,2534061158,-0.437284,0.137205,0.067125,0.886258
3451,2534077825,-0.437684,0.134700,0.066797,0.886469
3452,2534094492,-0.438082,0.134434,0.065813,0.886386
3453,2534111159,-0.438502,0.134642,0.064677,0.886231
3454,2534127826,-0.438794,0.134637,0.063958,0.886140
3455,2534144493,-0.438940,0.134295,0.063860,0.886126
3456,2534161160,-0.439019,0.133667,0.064093,0.886165
3457,2534177827,-0.439029,0.133721,0.064311,0.886136
3458,2534194494,-0.438987,0.134539,0.064210,0.886040
3459,2534211161,-0.438996,0.135255,0.064033,0.885940
3460,2534227828,-0.438991,0.135850,0.063699,0.885875
3461,2534244495,-0.438984,0.136208,0.063111,0.885865
3462,2534261162,-0.438956,0.136138,0.062420,0.885939
3463,2534277829,-0.438935,0.135557,0.061711,0.886089
3464,2534294496,-0.438915,0.134731,0.060816,0.886287
3465,2534311163,-0.438938,0.133981,0.059518,0.886477
3466,2534327830,-0.439085,0.133517,0.057916,0.886580
3467,2534344497,-0.439221,0.132907,0.056375,0.886703
3468,2534361164,-0.439192,0.132788,0.055334,0.886801
3469,2534377831,-0.439162,0.133544,0.054888,0.886730
3470,2534394498,-0.439443,0.134740,0.054718,0.886421
3471,2534411165,-0.439839,0.136160,0.054060,0.886048
3472,2534427832,-0.440119,0.137120,0.053685,0.885783
3473,2534444499,-0.440155,0.137018,0.053278,0.885806
3474,2534461166,-0.440083,0.136884,0.053341,0.885858
3475,2534477833,-0.439982,0.137311,0.053964,0.885805
3476,2534494500,-0.439954,0.138402,0.054524,0.885615
3477,2534511167,-0.440210,0.140258,0.054626,0.885189
3478,2534527834,-0.440632,0.142075,0.053540,0.884755
3479,2534544501,-0.441036,0.142945,0.051985,0.884507
3480,2534561168,-0.441169,0.142660,0.050149,0.884592
3481,2534577835,-0.441130,0.142083,0.050116,0.884706
3482,2534594502,-0.441156,0.141387,0.050601,0.884778
3483,2534611169,-0.441013,0.142241,0.051457,0.884663
3484,2534627836,-0.441282,0.145084,0.051574,0.884059
3485,2534644503,-0.442088,0.148656,0.049865,0.883161
3486,2534661170,-0.443179,0.150131,0.045917,0.882579
3487,2534677837,-0.444116,0.150639,0.041577,0.882236
3488,2534694504,-0.444523,0.150564,0.039280,0.882149
3489,2534711171,-0.444691,0.150445,0.040370,0.882036
3490,2534727838,-0.444544,0.150897,0.043536,0.881882
3491,2534744505,-0.444478,0.153895,0.044550,0.881346
3492,2534761172,-0.444585,0.158498,0.044600,0.880474
3493,2534777839,-0.444641,0.162136,0.044085,0.879809
3494,2534794506,-0.444289,0.163517,0.041973,0.879834
3495,2534811173,-0.443429,0.163294,0.041178,0.880347
3496,2534827840,-0.442599,0.163449,0.043716,0.880613
3497,2534844507,-0.441886,0.163642,0.046905,0.880772
3498,2534861174,-0.441208,0.163217,0.047107,0.881180
3499,2534877841,-0.440588,0.160745,0.044936,0.882057
3500,2534894508,-0.440161,0.156133,0.041986,0.883243
3501,2534911175,-0.439417,0.151663,0.039743,0.884495
3502,2534927842,-0.438475,0.148222,0.038666,0.885593
3503,2534944509,-0.438106,0.143215,0.040026,0.886539
3504,2534961176,-0.437703,0.137499,0.040838,0.887605
3505,2534977843,-0.437030,0.132804,0.039608,0.888707
3506,2534994510,-0.436467,0.127423,0.037587,0.889859
3507,2535011177,-0.436387,0.121821,0.035930,0.890750
3508,2535027844,-0.436627,0.117097,0.035091,0.891299
3509,2535044511,-0.436802,0.112652,0.034446,0.891812
3510,2535061178,-0.436783,0.108516,0.034708,0.892323
3511,2535077845,-0.436753,0.105325,0.035369,0.892695
3512,2535094512,-0.436765,0.102624,0.035638,0.892992
3513,2535111179,-0.436645,0.100725,0.035649,0.893267
3514,2535127846,-0.436552,0.099264,0.035983,0.893462
3515,2535144513,-0.436616,0.098359,0.036707,0.893502
3516,2535161180,-0.436630,0.097969,0.038501,0.893462
3517,2535177847,-0.436133,0.097793,0.040373,0.893642
3518,2535194514,-0.435301,0.098465,0.041390,0.893927
3519,2535211181,-0.434708,0.098738,0.042873,0.894115
3520,2535227848,-0.434476,0.099430,0.045412,0.894026
3521,2535244515,-0.434309,0.100631,0.047732,0.893852
3522,2535261182,-0.433692,0.101174,0.050336,0.893948
3523,2535277849,-0.433012,0.101812,0.053024,0.894049
3524,2535294516,-0.432763,0.102100,0.054319,0.894059
3525,2535311183,-0.432441,0.102316,0.054350,0.894189
3526,2535327850,-0.432448,0.102774,0.054594,0.894118
3527,2535344517,-0.432328,0.102912,0.054234,0.894181
3528,2535361184,-0.431863,0.102511,0.053393,0.894503
3529,2535377851,-0.431518,0.101660,0.052426,0.894824
3530,2535394518,-0.431316,0.101041,0.051201,0.895062
3531,2535411185,-0.430871,0.101086,0.049543,0.895365
3532,2535427852,-0.430501,0.101593,0.048208,0.895559
3533,2535444519,-0.430202,0.101843,0.047430,0.895715
3534,2535461186,-0.429838,0.101884,0.046794,0.895919
3535,2535477853,-0.429371,0.102125,0.045358,0.896189
